Sample	Chromosome	Start.bp	End.bp	NUM.SNPs	Seg.CN
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	14	85999269	90644374	373	-0.0120203495025635
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	14	90659540	91004134	34	0.431233048439026
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	14	91042449	103736574	1453	-0.0084049105644226
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	14	103780258	106318151	84	0.952970504760742
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	15	18446422	27212532	488	0.0247912406921387
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	15	27230559	27230606	2	-1.07494387030602
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	15	27230795	54827519	2314	0.103328049182892
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	15	54864850	63142024	956	0.558050632476807
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	15	63142521	65060001	171	0.252157688140869
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	15	65060936	65064814	4	-0.749582946300507
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	15	65067194	70052464	515	0.308763265609741
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	15	70081452	70437353	28	0.721655488014221
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	15	70442355	83855494	1053	0.271230340003967
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	15	83864137	83947759	16	-0.62038454413414
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	15	83993233	100210760	1791	0.2828449010849
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	16	26671	3055629	159	0.00121140480041504
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	16	3074755	13272860	1708	0.138995945453644
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	16	13275290	24390965	844	0.331606149673462
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	16	24414624	24429594	3	-0.531535267829895
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	16	24435051	33371617	519	0.326117992401123
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	16	34067025	88684276	5052	-0.174204051494598
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	6888	22069633	1870	0.0877406001091003
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	22367498	29671657	558	-0.275333166122437
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	29710119	30169256	109	0.322427749633789
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	30204075	31301319	79	0.0431349277496338
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	31315701	31496575	37	0.406570792198181
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	31895171	34970903	194	-0.708271473646164
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	34999505	35229995	5	-0.044094443321228
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	35236409	38782474	278	-0.721256017684937
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	38800671	39985263	79	-0.00444710254669189
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	39987396	40043459	7	-0.78183901309967
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	40043487	41500036	163	0.0309463739395142
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	41500209	41711411	34	0.508237421512604
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	42151961	43302052	90	0.146466076374054
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	43308032	43502806	21	0.884212970733643
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	43504251	43504251	1	-3.24905204772949
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	43542564	50542495	565	0.112213611602783
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	50551131	50551290	2	-4.52683186531067
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	50590973	51020912	40	0.0877805352210999
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	51041857	53175939	295	0.542948961257935
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	53179948	53180117	2	-0.94772294163704
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	53180469	53180824	3	1.27663159370422
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	53190622	54937010	112	0.5036581158638
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	54953910	62473078	481	-0.242946982383728
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	62539449	68424112	556	0.544009327888489
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	68432875	74749078	595	0.41073203086853
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	74757811	74757985	2	-0.719402492046356
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	17	74774728	78605474	245	0.421860694885254
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	150887	263216	8	0.117196321487427
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	293389	1043718	96	0.74342030286789
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	1068451	1094007	6	-0.174141645431519
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	1166216	8315443	670	0.874711990356445
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	8331170	11685992	444	1.12527322769165
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	11719342	14893450	229	0.101688265800476
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	14907873	19132061	150	-0.187243700027466
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	19144716	20099644	91	0.800463676452637
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	20122255	35983775	1245	-0.138904273509979
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	35991847	45013858	870	0.139776825904846
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	45024184	45675973	71	-0.214677929878235
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	45679112	45690879	2	-1.41574466228485
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	45714083	53286671	806	-0.196335792541504
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	53286756	55114722	237	0.0949366092681885
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	55114747	57407424	214	-0.177285730838776
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	18	57412153	76104900	1593	0.534708023071289
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	228776	14657884	799	-0.231788992881775
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	14667659	14846805	9	1.81816291809082
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	14848134	14858418	3	2.38350749015808
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	14858907	14899939	4	1.61411070823669
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	14926564	14971227	6	2.40150392055511
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	14973408	14982307	2	1.05800914764404
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	15020981	15053850	3	2.07882523536682
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	15059764	15059764	1	1.07459020614624
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	15062863	15655769	72	1.80857062339783
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	15660276	17043017	103	0.338631629943848
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	17050468	20103274	164	0.0978350639343262
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	20152078	20402872	6	0.921618223190308
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	20492497	23551431	185	-0.24528044462204
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	23605608	23959928	29	0.350145816802979
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	23960398	37516150	576	-0.0193681418895721
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	37526387	37539168	2	-0.838793992996216
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	19	37585455	63785051	1740	0.0402703285217285
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	20	95685	6179883	816	0.363118231296539
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	20	6180334	29628788	2363	0.582942247390747
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	20	29642688	32237470	216	1.16775560379028
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	20	32255181	37387026	373	0.716938376426697
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	20	37421868	62374173	2793	0.0518455505371094
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	9941889	13749569	9	0.105767846107483
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	13771499	16121160	177	1.22766733169556
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	16248572	16937913	26	0.291057229042053
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	16968103	16971411	2	1.3035581111908
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	16996833	17766245	32	0.227762877941132
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	17826663	18310284	37	1.14234161376953
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	18311184	18879824	59	0.315930128097534
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	18884332	26919542	577	0.0184484720230103
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	26982894	32236529	487	-0.385501980781555
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	32244815	32841168	82	0.72572273015976
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	32870244	34999614	227	0.32584285736084
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	35022364	35097947	14	-0.675032496452332
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	35129932	35163799	4	-3.40186178684235
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	35167106	41045971	796	-0.181546777486801
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	41054698	41352379	35	1.05985546112061
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	41356060	42090606	106	-0.132711291313171
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	42146473	42386269	41	0.887044191360474
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	42386549	44303483	209	0.0512504577636719
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	44316476	46351936	201	1.00282335281372
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	21	46360594	46902240	68	0.0871445536613464
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	22	14433758	44999080	3083	0.457890510559082
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	22	45015918	49576671	604	0.382534921169281
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	18654	2614674	147	-1.40082454681396
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	2618640	2618640	1	0.181643009185791
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	2624082	2687162	14	-1.62897258996964
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	2687850	2687850	1	0.929840803146362
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	2689949	44608519	1678	-0.890627950429916
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	44670850	47351822	78	-0.133829355239868
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	47468937	57390246	195	-0.94714891910553
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	57543114	72960542	268	0.357587873935699
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	72963282	99965419	547	0.982220888137817
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	100049632	114981430	429	0.271804809570312
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	115001635	116906368	84	0.89012610912323
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	116907577	117895470	39	1.40506720542908
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	117905079	138563238	723	0.901156187057495
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	138675715	138973411	13	-0.46988445520401
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	139092884	151981014	539	0.248068690299988
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	152094405	152385468	12	1.02803778648376
DRAWS_p_Sty11_Mapping250K_Sty_A01_66524	23	152434830	154569169	52	0.562335848808289
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	742429	2984577	83	-0.196970403194427
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	2986056	15635927	1279	-0.500851154327393
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	15686773	16681281	72	0.29838889837265
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	16792858	19109977	310	-0.420573323965073
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	19112102	19130962	2	-1.82473438978195
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	19136370	32271934	1264	-0.491965055465698
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	32459181	34100169	141	0.294065475463867
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	34110291	36824007	235	-0.506575107574463
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	36827408	45881891	915	0.323261260986328
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	45995673	48484402	286	-0.504830718040466
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	48497683	48506953	4	0.217367947101593
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	48531861	56170625	657	-0.516423225402832
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	56177385	58149366	283	-0.843628466129303
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	58160395	58160395	1	-2.05642414093018
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	58164580	58164580	1	-4.27267980575562
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	58175641	58254617	23	-0.892554938793182
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	58254929	58256865	5	-1.75958001613617
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	58257052	58573984	38	-0.794014573097229
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	58574094	58579805	4	-1.6312689781189
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	58584351	61411970	289	-0.851912140846252
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	61457106	63630023	198	0.0213584303855896
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	63760953	66463893	289	-0.85420697927475
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	66469956	73386014	586	-0.394002258777618
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	73386148	77278805	301	-0.0665319561958313
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	77279618	77281339	3	1.19275641441345
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	77317331	83071253	429	-0.0763412117958069
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	83087922	85282100	201	0.380132794380188
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	85307233	87082877	167	1.09223318099976
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	87115058	90177778	266	0.36195957660675
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	90206664	91899860	169	1.03292369842529
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	91924348	98134628	494	0.341298997402191
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	98147098	106502909	502	0.537363708019257
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	106524324	109160754	216	0.697124242782593
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	109160817	114460850	595	0.394286632537842
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	114466428	114859657	47	0.0176864862442017
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	114875303	119108389	479	0.362607836723328
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	119187072	119636294	37	-0.463472485542297
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	119642168	157223036	1054	0.129865646362305
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	157223220	160297525	325	0.581567525863647
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	160355955	161841352	175	0.126654505729675
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	161842148	163918561	268	-0.113521784543991
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	163921475	163921493	2	-2.37463569641113
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	163933072	178646315	1496	-0.119559109210968
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	178660780	180263523	186	0.14378821849823
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	180272345	186401692	499	-0.110961019992828
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	186417274	189765965	146	0.242491126060486
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	189779851	194382616	230	-0.080478549003601
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	194417119	194497622	4	-1.05723977088928
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	194523121	212931689	1968	-0.108093500137329
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	212931746	214509837	126	0.401012897491455
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	214615705	216371512	183	0.214026212692261
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	216421416	219574484	272	0.665588021278381
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	219612720	219725495	12	-0.200572162866592
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	219749042	230580065	1041	0.487038493156433
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	230585879	231248880	118	-0.117674261331558
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	231257062	231918782	87	0.372306227684021
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	231925374	233767937	193	-0.123548924922943
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	233768176	234933459	142	-0.518028914928436
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	234957404	235725770	101	-0.128555715084076
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	1	235735959	247135059	839	0.469442129135132
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	2994	6002367	610	0.258082330226898
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	6018448	11203595	598	-0.57793378829956
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	11271759	13422575	233	0.28550124168396
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	13516344	13616938	17	-0.314772248268127
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	13656182	13705859	2	-1.11548420786858
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	13756931	16897839	357	-0.360478103160858
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	16899190	16900801	2	0.547324001789093
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	16917867	17893425	92	-0.363893419504166
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	17907509	29099885	1042	-0.0579809546470642
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	29101349	29101501	2	1.05911588668823
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	29102108	43283310	1463	-0.0747545957565308
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	43292238	43427746	12	-0.597699493169785
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	43474666	50293547	726	0.248847246170044
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	50337864	53314443	195	-0.0279267430305481
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	53317609	56194572	274	0.219951391220093
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	56194791	59105820	196	-0.0139384567737579
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	59113908	59114072	2	-1.35170018672943
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	59182266	59248805	8	-0.0466751456260681
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	59288279	59548253	21	0.915146589279175
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	59599147	110206511	3388	0.244143843650818
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	110206673	110312932	7	-0.660584092140198
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	111163917	118484613	606	0.231787741184235
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	118485041	119725827	179	0.423552751541138
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	119727369	141478435	1748	0.220620095729828
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	141548809	142642092	101	-0.594247698783875
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	142642547	142642547	1	0.435665488243103
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	142664172	149851996	346	-0.582802772521973
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	149931207	174618862	1745	0.234591484069824
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	174629073	175638551	82	0.674112200737
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	175647963	178389780	258	0.226948320865631
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	178390418	178390717	2	1.14026802778244
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	178404256	190044950	620	0.250486552715302
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	190055875	191321438	86	0.620832502841949
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	191329877	212126355	1394	0.227413773536682
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	212216379	233155867	1861	0.480746030807495
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	233190282	233199621	3	1.19099617004395
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	233213521	240961802	795	0.494955658912659
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	2	240975487	242663303	108	0.243788182735443
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	41866	7558314	960	0.870517253875732
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	7558602	10133393	370	0.723142445087433
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	10143647	10143892	2	-0.84732472896576
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	10156240	13880001	465	0.666606903076172
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	13882067	38727972	2069	0.145305395126343
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	38759033	39143287	33	-0.454203248023987
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	39144542	39171556	11	0.269608020782471
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	39206728	52897661	1087	-0.519779145717621
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	53003415	53013826	2	-3.53754734992981
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	53014495	73726195	2259	-0.527403593063354
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	73768123	73919831	24	0.316949188709259
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	73957389	73997737	9	-0.376004099845886
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	74016187	74260062	24	0.256007790565491
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	74270592	74731875	22	-0.446141362190247
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	74805605	74919064	13	0.281531810760498
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	74974169	76887511	98	-0.484042644500732
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	76891127	76891970	2	-3.55353391170502
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	76902485	76910596	2	-1.33016699552536
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	76916365	76934931	3	-4.99147939682007
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	76984133	77204396	7	-3.72981739044189
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	77209704	77331337	3	-2.64479446411133
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	77366562	77486601	11	-3.56256604194641
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	77486943	77491880	2	-6.53933262825012
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	77492302	77679369	8	-3.33267331123352
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	77685499	77685499	1	0.113314867019653
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	77685960	77685960	1	-5.65345096588135
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	77686127	77686127	1	-2.96364593505859
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	77724860	77724860	1	-0.670270681381226
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	77779112	77845604	7	-4.10844087600708
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	77852379	77852379	1	-5.92924356460571
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	77852817	77852817	1	-2.4545726776123
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	77855335	77951152	3	-3.95450901985168
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	78102348	78102438	2	-5.22479963302612
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	78187009	78188898	2	-2.39249515533447
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	78207025	78677401	12	-3.96860229969025
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	78680972	78696092	2	-2.48224675655365
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	78696308	78696308	1	-6.54710912704468
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	78696832	78709497	2	-3.69656872749329
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	78709510	78709510	1	-1.63340055942535
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	78711203	78711203	1	-7.07347583770752
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	78746346	78805068	5	-4.25796842575073
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	78872052	78939953	3	-2.39091730117798
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	78959907	78987206	3	-3.79651975631714
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	78987766	78987766	1	-2.58741736412048
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	78997791	78997895	2	-1.29319941997528
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	79043731	79043731	1	-5.74140930175781
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	79073206	79124765	2	-3.03601109981537
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	79158601	79158601	1	-5.04461574554443
DRAWS_p_Sty11_Mapping250K_Sty_B02_66542	3	79172088	79336547	5	-3.16383814811707
